,place_name,review,rating
13724,작당모의,음식이 맛있어요,
13725,작당모의,매장이 넓어요,
13726,작당모의,단체모임 하기 좋아요,
13727,작당모의,특별한 날 가기 좋아요,
13728,작당모의,재료가 신선해요,
13729,작당모의,양이 많아요,
13730,작당모의,혼밥하기 좋아요,
13731,버터밀크,커피가 맛있어요,
13732,버터밀크,디저트가 맛있어요,147
13733,버터밀크,빵이 맛있어요,
13734,버터밀크,친절해요,82
13735,버터밀크,인테리어가 멋져요,
13736,버터밀크,매장이 청결해요,
13737,버터밀크,뷰가 좋아요,
13738,버터밀크,음료가 맛있어요,55
13739,버터밀크,사진이 잘 나와요,
13740,버터밀크,특별한 메뉴가 있어요,117
13741,버터밀크,대화하기 좋아요,
13742,버터밀크,가성비가 좋아요,92
13743,버터밀크,집중하기 좋아요,
13744,버터밀크,화장실이 깨끗해요,
13745,버터밀크,주차하기 편해요,
13746,버터밀크,좌석이 편해요,
13747,버터밀크,음식이 맛있어요,
13748,버터밀크,매장이 넓어요,
13749,버터밀크,단체모임 하기 좋아요,
13750,버터밀크,특별한 날 가기 좋아요,
13751,버터밀크,재료가 신선해요,
13752,버터밀크,양이 많아요,
13753,버터밀크,혼밥하기 좋아요,
13754,아이엠베이글 공덕점,커피가 맛있어요,
13755,아이엠베이글 공덕점,디저트가 맛있어요,
13756,아이엠베이글 공덕점,빵이 맛있어요,
13757,아이엠베이글 공덕점,친절해요,330
13758,아이엠베이글 공덕점,인테리어가 멋져요,
13759,아이엠베이글 공덕점,매장이 청결해요,
13760,아이엠베이글 공덕점,뷰가 좋아요,
13761,아이엠베이글 공덕점,음료가 맛있어요,
13762,아이엠베이글 공덕점,사진이 잘 나와요,
13763,아이엠베이글 공덕점,특별한 메뉴가 있어요,305
13764,아이엠베이글 공덕점,대화하기 좋아요,
13765,아이엠베이글 공덕점,가성비가 좋아요,
13766,아이엠베이글 공덕점,집중하기 좋아요,
13767,아이엠베이글 공덕점,화장실이 깨끗해요,
13768,아이엠베이글 공덕점,주차하기 편해요,
13769,아이엠베이글 공덕점,좌석이 편해요,
13770,아이엠베이글 공덕점,음식이 맛있어요,1023
13771,아이엠베이글 공덕점,매장이 넓어요,
13772,아이엠베이글 공덕점,단체모임 하기 좋아요,
13773,아이엠베이글 공덕점,특별한 날 가기 좋아요,
13774,아이엠베이글 공덕점,재료가 신선해요,473
13775,아이엠베이글 공덕점,양이 많아요,
13776,아이엠베이글 공덕점,혼밥하기 좋아요,224
13777,이미커피,커피가 맛있어요,121
13778,이미커피,디저트가 맛있어요,114
13779,이미커피,빵이 맛있어요,
13780,이미커피,친절해요,69
13781,이미커피,인테리어가 멋져요,37
13782,이미커피,매장이 청결해요,
13783,이미커피,뷰가 좋아요,
13784,이미커피,음료가 맛있어요,
13785,이미커피,사진이 잘 나와요,
13786,이미커피,특별한 메뉴가 있어요,57
13787,이미커피,대화하기 좋아요,
13788,이미커피,가성비가 좋아요,
13789,이미커피,집중하기 좋아요,
13790,이미커피,화장실이 깨끗해요,
13791,이미커피,주차하기 편해요,
13792,이미커피,좌석이 편해요,
13793,이미커피,음식이 맛있어요,
13794,이미커피,매장이 넓어요,
13795,이미커피,단체모임 하기 좋아요,
13796,이미커피,특별한 날 가기 좋아요,
13797,이미커피,재료가 신선해요,
13798,이미커피,양이 많아요,
13799,이미커피,혼밥하기 좋아요,
13800,콩카페 연남점,커피가 맛있어요,205
13801,콩카페 연남점,디저트가 맛있어요,
13802,콩카페 연남점,빵이 맛있어요,
13803,콩카페 연남점,친절해요,
13804,콩카페 연남점,인테리어가 멋져요,84
13805,콩카페 연남점,매장이 청결해요,
13806,콩카페 연남점,뷰가 좋아요,
13807,콩카페 연남점,음료가 맛있어요,140
13808,콩카페 연남점,사진이 잘 나와요,
13809,콩카페 연남점,특별한 메뉴가 있어요,105
13810,콩카페 연남점,대화하기 좋아요,43
13811,콩카페 연남점,가성비가 좋아요,
13812,콩카페 연남점,집중하기 좋아요,
13813,콩카페 연남점,화장실이 깨끗해요,
13814,콩카페 연남점,주차하기 편해요,
13815,콩카페 연남점,좌석이 편해요,
13816,콩카페 연남점,음식이 맛있어요,
13817,콩카페 연남점,매장이 넓어요,
13818,콩카페 연남점,단체모임 하기 좋아요,
13819,콩카페 연남점,특별한 날 가기 좋아요,
13820,콩카페 연남점,재료가 신선해요,
13821,콩카페 연남점,양이 많아요,
13822,콩카페 연남점,혼밥하기 좋아요,
13823,시루케이크,커피가 맛있어요,
13824,시루케이크,디저트가 맛있어요,110
13825,시루케이크,빵이 맛있어요,
13826,시루케이크,친절해요,24
13827,시루케이크,인테리어가 멋져요,
13828,시루케이크,매장이 청결해요,25
13829,시루케이크,뷰가 좋아요,
13830,시루케이크,음료가 맛있어요,14
13831,시루케이크,사진이 잘 나와요,
13832,시루케이크,특별한 메뉴가 있어요,61
13833,시루케이크,대화하기 좋아요,
13834,시루케이크,가성비가 좋아요,
13835,시루케이크,집중하기 좋아요,
13836,시루케이크,화장실이 깨끗해요,
13837,시루케이크,주차하기 편해요,
13838,시루케이크,좌석이 편해요,
13839,시루케이크,음식이 맛있어요,
13840,시루케이크,매장이 넓어요,
13841,시루케이크,단체모임 하기 좋아요,
13842,시루케이크,특별한 날 가기 좋아요,
13843,시루케이크,재료가 신선해요,
13844,시루케이크,양이 많아요,
13845,시루케이크,혼밥하기 좋아요,
13846,연남방앗간,커피가 맛있어요,84
13847,연남방앗간,디저트가 맛있어요,40
13848,연남방앗간,빵이 맛있어요,
13849,연남방앗간,친절해요,
13850,연남방앗간,인테리어가 멋져요,63
13851,연남방앗간,매장이 청결해요,
13852,연남방앗간,뷰가 좋아요,
13853,연남방앗간,음료가 맛있어요,42
13854,연남방앗간,사진이 잘 나와요,
13855,연남방앗간,특별한 메뉴가 있어요,45
13856,연남방앗간,대화하기 좋아요,
13857,연남방앗간,가성비가 좋아요,
13858,연남방앗간,집중하기 좋아요,
13859,연남방앗간,화장실이 깨끗해요,
13860,연남방앗간,주차하기 편해요,
13861,연남방앗간,좌석이 편해요,
13862,연남방앗간,음식이 맛있어요,
13863,연남방앗간,매장이 넓어요,
13864,연남방앗간,단체모임 하기 좋아요,
13865,연남방앗간,특별한 날 가기 좋아요,
13866,연남방앗간,재료가 신선해요,
13867,연남방앗간,양이 많아요,
13868,연남방앗간,혼밥하기 좋아요,
13869,밤부베이커리&브루잉,커피가 맛있어요,185
13870,밤부베이커리&브루잉,디저트가 맛있어요,69
13871,밤부베이커리&브루잉,빵이 맛있어요,
13872,밤부베이커리&브루잉,친절해요,66
13873,밤부베이커리&브루잉,인테리어가 멋져요,105
13874,밤부베이커리&브루잉,매장이 청결해요,
13875,밤부베이커리&브루잉,뷰가 좋아요,
13876,밤부베이커리&브루잉,음료가 맛있어요,75
13877,밤부베이커리&브루잉,사진이 잘 나와요,
13878,밤부베이커리&브루잉,특별한 메뉴가 있어요,
13879,밤부베이커리&브루잉,대화하기 좋아요,
13880,밤부베이커리&브루잉,가성비가 좋아요,
13881,밤부베이커리&브루잉,집중하기 좋아요,
13882,밤부베이커리&브루잉,화장실이 깨끗해요,
13883,밤부베이커리&브루잉,주차하기 편해요,
13884,밤부베이커리&브루잉,좌석이 편해요,
13885,밤부베이커리&브루잉,음식이 맛있어요,
13886,밤부베이커리&브루잉,매장이 넓어요,
13887,밤부베이커리&브루잉,단체모임 하기 좋아요,
13888,밤부베이커리&브루잉,특별한 날 가기 좋아요,
13889,밤부베이커리&브루잉,재료가 신선해요,
13890,밤부베이커리&브루잉,양이 많아요,
13891,밤부베이커리&브루잉,혼밥하기 좋아요,
13892,W카페,커피가 맛있어요,
13893,W카페,디저트가 맛있어요,
13894,W카페,빵이 맛있어요,
13895,W카페,친절해요,
13896,W카페,인테리어가 멋져요,
13897,W카페,매장이 청결해요,
13898,W카페,뷰가 좋아요,
13899,W카페,음료가 맛있어요,
13900,W카페,사진이 잘 나와요,
13901,W카페,특별한 메뉴가 있어요,
13902,W카페,대화하기 좋아요,
13903,W카페,가성비가 좋아요,
13904,W카페,집중하기 좋아요,
13905,W카페,화장실이 깨끗해요,
13906,W카페,주차하기 편해요,
13907,W카페,좌석이 편해요,
13908,W카페,음식이 맛있어요,
13909,W카페,매장이 넓어요,
13910,W카페,단체모임 하기 좋아요,
13911,W카페,특별한 날 가기 좋아요,
13912,W카페,재료가 신선해요,
13913,W카페,양이 많아요,
13914,W카페,혼밥하기 좋아요,
13915,허밍벨라,커피가 맛있어요,196
13916,허밍벨라,디저트가 맛있어요,172
13917,허밍벨라,빵이 맛있어요,
13918,허밍벨라,친절해요,
13919,허밍벨라,인테리어가 멋져요,75
13920,허밍벨라,매장이 청결해요,
13921,허밍벨라,뷰가 좋아요,
13922,허밍벨라,음료가 맛있어요,123
13923,허밍벨라,사진이 잘 나와요,
13924,허밍벨라,특별한 메뉴가 있어요,
13925,허밍벨라,대화하기 좋아요,69
13926,허밍벨라,가성비가 좋아요,
13927,허밍벨라,집중하기 좋아요,
13928,허밍벨라,화장실이 깨끗해요,
13929,허밍벨라,주차하기 편해요,
13930,허밍벨라,좌석이 편해요,
13931,허밍벨라,음식이 맛있어요,
13932,허밍벨라,매장이 넓어요,
13933,허밍벨라,단체모임 하기 좋아요,
13934,허밍벨라,특별한 날 가기 좋아요,
13935,허밍벨라,재료가 신선해요,
13936,허밍벨라,양이 많아요,
13937,허밍벨라,혼밥하기 좋아요,
13938,모아새,커피가 맛있어요,
13939,모아새,디저트가 맛있어요,26
13940,모아새,빵이 맛있어요,
13941,모아새,친절해요,21
13942,모아새,인테리어가 멋져요,15
13943,모아새,매장이 청결해요,6
13944,모아새,뷰가 좋아요,
13945,모아새,음료가 맛있어요,
13946,모아새,사진이 잘 나와요,
13947,모아새,특별한 메뉴가 있어요,56
13948,모아새,대화하기 좋아요,
13949,모아새,가성비가 좋아요,
13950,모아새,집중하기 좋아요,
13951,모아새,화장실이 깨끗해요,
13952,모아새,주차하기 편해요,
13953,모아새,좌석이 편해요,
13954,모아새,음식이 맛있어요,
13955,모아새,매장이 넓어요,
13956,모아새,단체모임 하기 좋아요,
13957,모아새,특별한 날 가기 좋아요,
13958,모아새,재료가 신선해요,
13959,모아새,양이 많아요,
13960,모아새,혼밥하기 좋아요,
13961,카페스콘,커피가 맛있어요,73
13962,카페스콘,디저트가 맛있어요,100
13963,카페스콘,빵이 맛있어요,
13964,카페스콘,친절해요,
13965,카페스콘,인테리어가 멋져요,51
13966,카페스콘,매장이 청결해요,
13967,카페스콘,뷰가 좋아요,
13968,카페스콘,음료가 맛있어요,43
13969,카페스콘,사진이 잘 나와요,
13970,카페스콘,특별한 메뉴가 있어요,
13971,카페스콘,대화하기 좋아요,32
13972,카페스콘,가성비가 좋아요,
13973,카페스콘,집중하기 좋아요,
13974,카페스콘,화장실이 깨끗해요,
13975,카페스콘,주차하기 편해요,
13976,카페스콘,좌석이 편해요,
13977,카페스콘,음식이 맛있어요,
13978,카페스콘,매장이 넓어요,
13979,카페스콘,단체모임 하기 좋아요,
13980,카페스콘,특별한 날 가기 좋아요,
13981,카페스콘,재료가 신선해요,
13982,카페스콘,양이 많아요,
13983,카페스콘,혼밥하기 좋아요,
13984,커피별녹색잔,커피가 맛있어요,189
13985,커피별녹색잔,디저트가 맛있어요,138
13986,커피별녹색잔,빵이 맛있어요,
13987,커피별녹색잔,친절해요,94
13988,커피별녹색잔,인테리어가 멋져요,79
13989,커피별녹색잔,매장이 청결해요,
13990,커피별녹색잔,뷰가 좋아요,
13991,커피별녹색잔,음료가 맛있어요,79
13992,커피별녹색잔,사진이 잘 나와요,
13993,커피별녹색잔,특별한 메뉴가 있어요,
13994,커피별녹색잔,대화하기 좋아요,
13995,커피별녹색잔,가성비가 좋아요,
13996,커피별녹색잔,집중하기 좋아요,
13997,커피별녹색잔,화장실이 깨끗해요,
13998,커피별녹색잔,주차하기 편해요,
13999,커피별녹색잔,좌석이 편해요,
14000,커피별녹색잔,음식이 맛있어요,
14001,커피별녹색잔,매장이 넓어요,
14002,커피별녹색잔,단체모임 하기 좋아요,
14003,커피별녹색잔,특별한 날 가기 좋아요,
14004,커피별녹색잔,재료가 신선해요,
14005,커피별녹색잔,양이 많아요,
14006,커피별녹색잔,혼밥하기 좋아요,
14007,카페제하,커피가 맛있어요,24
14008,카페제하,디저트가 맛있어요,18
14009,카페제하,빵이 맛있어요,
14010,카페제하,친절해요,14
14011,카페제하,인테리어가 멋져요,15
14012,카페제하,매장이 청결해요,
14013,카페제하,뷰가 좋아요,
14014,카페제하,음료가 맛있어요,18
14015,카페제하,사진이 잘 나와요,
14016,카페제하,특별한 메뉴가 있어요,
14017,카페제하,대화하기 좋아요,
14018,카페제하,가성비가 좋아요,
14019,카페제하,집중하기 좋아요,
14020,카페제하,화장실이 깨끗해요,
14021,카페제하,주차하기 편해요,
14022,카페제하,좌석이 편해요,
14023,카페제하,음식이 맛있어요,
14024,카페제하,매장이 넓어요,
14025,카페제하,단체모임 하기 좋아요,
14026,카페제하,특별한 날 가기 좋아요,
14027,카페제하,재료가 신선해요,
14028,카페제하,양이 많아요,
14029,카페제하,혼밥하기 좋아요,
14030,더브라운 목동점,커피가 맛있어요,
14031,더브라운 목동점,디저트가 맛있어요,
14032,더브라운 목동점,빵이 맛있어요,
14033,더브라운 목동점,친절해요,114
14034,더브라운 목동점,인테리어가 멋져요,57
14035,더브라운 목동점,매장이 청결해요,83
14036,더브라운 목동점,뷰가 좋아요,
14037,더브라운 목동점,음료가 맛있어요,
14038,더브라운 목동점,사진이 잘 나와요,
14039,더브라운 목동점,특별한 메뉴가 있어요,
14040,더브라운 목동점,대화하기 좋아요,
14041,더브라운 목동점,가성비가 좋아요,
14042,더브라운 목동점,집중하기 좋아요,
14043,더브라운 목동점,화장실이 깨끗해요,
14044,더브라운 목동점,주차하기 편해요,
14045,더브라운 목동점,좌석이 편해요,
14046,더브라운 목동점,음식이 맛있어요,271
14047,더브라운 목동점,매장이 넓어요,99
14048,더브라운 목동점,단체모임 하기 좋아요,
14049,더브라운 목동점,특별한 날 가기 좋아요,
14050,더브라운 목동점,재료가 신선해요,
14051,더브라운 목동점,양이 많아요,
14052,더브라운 목동점,혼밥하기 좋아요,
14053,스타벅스 신월ICDT점,커피가 맛있어요,1041
14054,스타벅스 신월ICDT점,디저트가 맛있어요,278
14055,스타벅스 신월ICDT점,빵이 맛있어요,
14056,스타벅스 신월ICDT점,친절해요,468
14057,스타벅스 신월ICDT점,인테리어가 멋져요,
14058,스타벅스 신월ICDT점,매장이 청결해요,319
14059,스타벅스 신월ICDT점,뷰가 좋아요,
14060,스타벅스 신월ICDT점,음료가 맛있어요,366
14061,스타벅스 신월ICDT점,사진이 잘 나와요,
14062,스타벅스 신월ICDT점,특별한 메뉴가 있어요,
14063,스타벅스 신월ICDT점,대화하기 좋아요,
14064,스타벅스 신월ICDT점,가성비가 좋아요,
14065,스타벅스 신월ICDT점,집중하기 좋아요,
14066,스타벅스 신월ICDT점,화장실이 깨끗해요,
14067,스타벅스 신월ICDT점,주차하기 편해요,
14068,스타벅스 신월ICDT점,좌석이 편해요,
14069,스타벅스 신월ICDT점,음식이 맛있어요,
14070,스타벅스 신월ICDT점,매장이 넓어요,
14071,스타벅스 신월ICDT점,단체모임 하기 좋아요,
14072,스타벅스 신월ICDT점,특별한 날 가기 좋아요,
14073,스타벅스 신월ICDT점,재료가 신선해요,
14074,스타벅스 신월ICDT점,양이 많아요,
14075,스타벅스 신월ICDT점,혼밥하기 좋아요,
14076,스타벅스 신정DT점,커피가 맛있어요,1015
14077,스타벅스 신정DT점,디저트가 맛있어요,335
14078,스타벅스 신정DT점,빵이 맛있어요,
14079,스타벅스 신정DT점,친절해요,468
14080,스타벅스 신정DT점,인테리어가 멋져요,
14081,스타벅스 신정DT점,매장이 청결해요,286
14082,스타벅스 신정DT점,뷰가 좋아요,
14083,스타벅스 신정DT점,음료가 맛있어요,387
14084,스타벅스 신정DT점,사진이 잘 나와요,
14085,스타벅스 신정DT점,특별한 메뉴가 있어요,
14086,스타벅스 신정DT점,대화하기 좋아요,
14087,스타벅스 신정DT점,가성비가 좋아요,
14088,스타벅스 신정DT점,집중하기 좋아요,
14089,스타벅스 신정DT점,화장실이 깨끗해요,
14090,스타벅스 신정DT점,주차하기 편해요,
14091,스타벅스 신정DT점,좌석이 편해요,
14092,스타벅스 신정DT점,음식이 맛있어요,
14093,스타벅스 신정DT점,매장이 넓어요,
14094,스타벅스 신정DT점,단체모임 하기 좋아요,
14095,스타벅스 신정DT점,특별한 날 가기 좋아요,
14096,스타벅스 신정DT점,재료가 신선해요,
14097,스타벅스 신정DT점,양이 많아요,
14098,스타벅스 신정DT점,혼밥하기 좋아요,
14099,하니앤손스,커피가 맛있어요,
14100,하니앤손스,디저트가 맛있어요,
14101,하니앤손스,빵이 맛있어요,
14102,하니앤손스,친절해요,72
14103,하니앤손스,인테리어가 멋져요,51
14104,하니앤손스,매장이 청결해요,31
14105,하니앤손스,뷰가 좋아요,
14106,하니앤손스,음료가 맛있어요,108
14107,하니앤손스,사진이 잘 나와요,
14108,하니앤손스,특별한 메뉴가 있어요,52
14109,하니앤손스,대화하기 좋아요,
14110,하니앤손스,가성비가 좋아요,
14111,하니앤손스,집중하기 좋아요,
14112,하니앤손스,화장실이 깨끗해요,
14113,하니앤손스,주차하기 편해요,
14114,하니앤손스,좌석이 편해요,
14115,하니앤손스,음식이 맛있어요,
14116,하니앤손스,매장이 넓어요,
14117,하니앤손스,단체모임 하기 좋아요,
14118,하니앤손스,특별한 날 가기 좋아요,
14119,하니앤손스,재료가 신선해요,
14120,하니앤손스,양이 많아요,
14121,하니앤손스,혼밥하기 좋아요,
14122,헬로방방 목동점,커피가 맛있어요,
14123,헬로방방 목동점,디저트가 맛있어요,
14124,헬로방방 목동점,빵이 맛있어요,
14125,헬로방방 목동점,친절해요,13
14126,헬로방방 목동점,인테리어가 멋져요,
14127,헬로방방 목동점,매장이 청결해요,12
14128,헬로방방 목동점,뷰가 좋아요,
14129,헬로방방 목동점,음료가 맛있어요,
14130,헬로방방 목동점,사진이 잘 나와요,
14131,헬로방방 목동점,특별한 메뉴가 있어요,
14132,헬로방방 목동점,대화하기 좋아요,
14133,헬로방방 목동점,가성비가 좋아요,
14134,헬로방방 목동점,집중하기 좋아요,
14135,헬로방방 목동점,화장실이 깨끗해요,
14136,헬로방방 목동점,주차하기 편해요,
14137,헬로방방 목동점,좌석이 편해요,
14138,헬로방방 목동점,음식이 맛있어요,
14139,헬로방방 목동점,매장이 넓어요,
14140,헬로방방 목동점,단체모임 하기 좋아요,
14141,헬로방방 목동점,특별한 날 가기 좋아요,
14142,헬로방방 목동점,재료가 신선해요,
14143,헬로방방 목동점,양이 많아요,
14144,헬로방방 목동점,혼밥하기 좋아요,
14145,스타벅스 오목교역점,커피가 맛있어요,706
14146,스타벅스 오목교역점,디저트가 맛있어요,
14147,스타벅스 오목교역점,빵이 맛있어요,
14148,스타벅스 오목교역점,친절해요,289
14149,스타벅스 오목교역점,인테리어가 멋져요,
14150,스타벅스 오목교역점,매장이 청결해요,192
14151,스타벅스 오목교역점,뷰가 좋아요,
14152,스타벅스 오목교역점,음료가 맛있어요,257
14153,스타벅스 오목교역점,사진이 잘 나와요,
14154,스타벅스 오목교역점,특별한 메뉴가 있어요,
14155,스타벅스 오목교역점,대화하기 좋아요,169
14156,스타벅스 오목교역점,가성비가 좋아요,
14157,스타벅스 오목교역점,집중하기 좋아요,
14158,스타벅스 오목교역점,화장실이 깨끗해요,
14159,스타벅스 오목교역점,주차하기 편해요,
14160,스타벅스 오목교역점,좌석이 편해요,
14161,스타벅스 오목교역점,음식이 맛있어요,
14162,스타벅스 오목교역점,매장이 넓어요,
14163,스타벅스 오목교역점,단체모임 하기 좋아요,
14164,스타벅스 오목교역점,특별한 날 가기 좋아요,
14165,스타벅스 오목교역점,재료가 신선해요,
14166,스타벅스 오목교역점,양이 많아요,
14167,스타벅스 오목교역점,혼밥하기 좋아요,
14168,아모르버터,커피가 맛있어요,63
14169,아모르버터,디저트가 맛있어요,152
14170,아모르버터,빵이 맛있어요,
14171,아모르버터,친절해요,69
14172,아모르버터,인테리어가 멋져요,
14173,아모르버터,매장이 청결해요,
14174,아모르버터,뷰가 좋아요,
14175,아모르버터,음료가 맛있어요,38
14176,아모르버터,사진이 잘 나와요,
14177,아모르버터,특별한 메뉴가 있어요,41
14178,아모르버터,대화하기 좋아요,
14179,아모르버터,가성비가 좋아요,
14180,아모르버터,집중하기 좋아요,
14181,아모르버터,화장실이 깨끗해요,
14182,아모르버터,주차하기 편해요,
14183,아모르버터,좌석이 편해요,
14184,아모르버터,음식이 맛있어요,
14185,아모르버터,매장이 넓어요,
14186,아모르버터,단체모임 하기 좋아요,
14187,아모르버터,특별한 날 가기 좋아요,
14188,아모르버터,재료가 신선해요,
14189,아모르버터,양이 많아요,
14190,아모르버터,혼밥하기 좋아요,
14191,파티세리소나 2호점,커피가 맛있어요,62
14192,파티세리소나 2호점,디저트가 맛있어요,
14193,파티세리소나 2호점,빵이 맛있어요,223
14194,파티세리소나 2호점,친절해요,27
14195,파티세리소나 2호점,인테리어가 멋져요,
14196,파티세리소나 2호점,매장이 청결해요,
14197,파티세리소나 2호점,뷰가 좋아요,
14198,파티세리소나 2호점,음료가 맛있어요,27
14199,파티세리소나 2호점,사진이 잘 나와요,
14200,파티세리소나 2호점,특별한 메뉴가 있어요,43
14201,파티세리소나 2호점,대화하기 좋아요,
14202,파티세리소나 2호점,가성비가 좋아요,
14203,파티세리소나 2호점,집중하기 좋아요,
14204,파티세리소나 2호점,화장실이 깨끗해요,
14205,파티세리소나 2호점,주차하기 편해요,
14206,파티세리소나 2호점,좌석이 편해요,
14207,파티세리소나 2호점,음식이 맛있어요,
14208,파티세리소나 2호점,매장이 넓어요,
14209,파티세리소나 2호점,단체모임 하기 좋아요,
14210,파티세리소나 2호점,특별한 날 가기 좋아요,
14211,파티세리소나 2호점,재료가 신선해요,
14212,파티세리소나 2호점,양이 많아요,
14213,파티세리소나 2호점,혼밥하기 좋아요,
14214,퍼블릭맨션,커피가 맛있어요,27
14215,퍼블릭맨션,디저트가 맛있어요,
14216,퍼블릭맨션,빵이 맛있어요,
14217,퍼블릭맨션,친절해요,19
14218,퍼블릭맨션,인테리어가 멋져요,11
14219,퍼블릭맨션,매장이 청결해요,11
14220,퍼블릭맨션,뷰가 좋아요,
14221,퍼블릭맨션,음료가 맛있어요,15
14222,퍼블릭맨션,사진이 잘 나와요,
14223,퍼블릭맨션,특별한 메뉴가 있어요,
14224,퍼블릭맨션,대화하기 좋아요,
14225,퍼블릭맨션,가성비가 좋아요,
14226,퍼블릭맨션,집중하기 좋아요,
14227,퍼블릭맨션,화장실이 깨끗해요,
14228,퍼블릭맨션,주차하기 편해요,
14229,퍼블릭맨션,좌석이 편해요,
14230,퍼블릭맨션,음식이 맛있어요,
14231,퍼블릭맨션,매장이 넓어요,
14232,퍼블릭맨션,단체모임 하기 좋아요,
14233,퍼블릭맨션,특별한 날 가기 좋아요,
14234,퍼블릭맨션,재료가 신선해요,
14235,퍼블릭맨션,양이 많아요,
14236,퍼블릭맨션,혼밥하기 좋아요,
14237,스타벅스 목동역점,커피가 맛있어요,750
14238,스타벅스 목동역점,디저트가 맛있어요,210
14239,스타벅스 목동역점,빵이 맛있어요,
14240,스타벅스 목동역점,친절해요,349
14241,스타벅스 목동역점,인테리어가 멋져요,
14242,스타벅스 목동역점,매장이 청결해요,207
14243,스타벅스 목동역점,뷰가 좋아요,
14244,스타벅스 목동역점,음료가 맛있어요,306
14245,스타벅스 목동역점,사진이 잘 나와요,
14246,스타벅스 목동역점,특별한 메뉴가 있어요,
14247,스타벅스 목동역점,대화하기 좋아요,
14248,스타벅스 목동역점,가성비가 좋아요,
14249,스타벅스 목동역점,집중하기 좋아요,
14250,스타벅스 목동역점,화장실이 깨끗해요,
14251,스타벅스 목동역점,주차하기 편해요,
14252,스타벅스 목동역점,좌석이 편해요,
14253,스타벅스 목동역점,음식이 맛있어요,
14254,스타벅스 목동역점,매장이 넓어요,
14255,스타벅스 목동역점,단체모임 하기 좋아요,
14256,스타벅스 목동역점,특별한 날 가기 좋아요,
14257,스타벅스 목동역점,재료가 신선해요,
14258,스타벅스 목동역점,양이 많아요,
14259,스타벅스 목동역점,혼밥하기 좋아요,
14260,카페꼬숩,커피가 맛있어요,41
14261,카페꼬숩,디저트가 맛있어요,39
14262,카페꼬숩,빵이 맛있어요,
14263,카페꼬숩,친절해요,38
14264,카페꼬숩,인테리어가 멋져요,20
14265,카페꼬숩,매장이 청결해요,
14266,카페꼬숩,뷰가 좋아요,
14267,카페꼬숩,음료가 맛있어요,21
14268,카페꼬숩,사진이 잘 나와요,
14269,카페꼬숩,특별한 메뉴가 있어요,
14270,카페꼬숩,대화하기 좋아요,
14271,카페꼬숩,가성비가 좋아요,
14272,카페꼬숩,집중하기 좋아요,
14273,카페꼬숩,화장실이 깨끗해요,
14274,카페꼬숩,주차하기 편해요,
14275,카페꼬숩,좌석이 편해요,
14276,카페꼬숩,음식이 맛있어요,
14277,카페꼬숩,매장이 넓어요,
14278,카페꼬숩,단체모임 하기 좋아요,
14279,카페꼬숩,특별한 날 가기 좋아요,
14280,카페꼬숩,재료가 신선해요,
14281,카페꼬숩,양이 많아요,
14282,카페꼬숩,혼밥하기 좋아요,
14283,달다랗다,커피가 맛있어요,22
14284,달다랗다,디저트가 맛있어요,95
14285,달다랗다,빵이 맛있어요,
14286,달다랗다,친절해요,55
14287,달다랗다,인테리어가 멋져요,
14288,달다랗다,매장이 청결해요,32
14289,달다랗다,뷰가 좋아요,
14290,달다랗다,음료가 맛있어요,
14291,달다랗다,사진이 잘 나와요,
14292,달다랗다,특별한 메뉴가 있어요,34
14293,달다랗다,대화하기 좋아요,
14294,달다랗다,가성비가 좋아요,
14295,달다랗다,집중하기 좋아요,
14296,달다랗다,화장실이 깨끗해요,
14297,달다랗다,주차하기 편해요,
14298,달다랗다,좌석이 편해요,
14299,달다랗다,음식이 맛있어요,
14300,달다랗다,매장이 넓어요,
14301,달다랗다,단체모임 하기 좋아요,
14302,달다랗다,특별한 날 가기 좋아요,
14303,달다랗다,재료가 신선해요,
14304,달다랗다,양이 많아요,
14305,달다랗다,혼밥하기 좋아요,
14306,도쿄빙수 오목교역점,커피가 맛있어요,66
14307,도쿄빙수 오목교역점,디저트가 맛있어요,188
14308,도쿄빙수 오목교역점,빵이 맛있어요,
14309,도쿄빙수 오목교역점,친절해요,64
14310,도쿄빙수 오목교역점,인테리어가 멋져요,
14311,도쿄빙수 오목교역점,매장이 청결해요,
14312,도쿄빙수 오목교역점,뷰가 좋아요,
14313,도쿄빙수 오목교역점,음료가 맛있어요,60
14314,도쿄빙수 오목교역점,사진이 잘 나와요,
14315,도쿄빙수 오목교역점,특별한 메뉴가 있어요,84
14316,도쿄빙수 오목교역점,대화하기 좋아요,
14317,도쿄빙수 오목교역점,가성비가 좋아요,
14318,도쿄빙수 오목교역점,집중하기 좋아요,
14319,도쿄빙수 오목교역점,화장실이 깨끗해요,
14320,도쿄빙수 오목교역점,주차하기 편해요,
14321,도쿄빙수 오목교역점,좌석이 편해요,
14322,도쿄빙수 오목교역점,음식이 맛있어요,
14323,도쿄빙수 오목교역점,매장이 넓어요,
14324,도쿄빙수 오목교역점,단체모임 하기 좋아요,
14325,도쿄빙수 오목교역점,특별한 날 가기 좋아요,
14326,도쿄빙수 오목교역점,재료가 신선해요,
14327,도쿄빙수 오목교역점,양이 많아요,
14328,도쿄빙수 오목교역점,혼밥하기 좋아요,
14329,스타벅스 목동8단지점,커피가 맛있어요,585
14330,스타벅스 목동8단지점,디저트가 맛있어요,142
