,place_name,review,rating,0
2539,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
2553,하루노유키,커피가 맛있어요,47.0,True
2555,하루노유키,빵이 맛있어요,98.0,True
2556,하루노유키,친절해요,54.0,True
2560,하루노유키,음료가 맛있어요,48.0,True
2562,하루노유키,특별한 메뉴가 있어요,62.0,True
2576,마크69,커피가 맛있어요,113.0,True
2577,마크69,디저트가 맛있어요,49.0,True
2580,마크69,인테리어가 멋져요,103.0,True
2583,마크69,음료가 맛있어요,52.0,True
2586,마크69,대화하기 좋아요,46.0,True
2602,맛차차,친절해요,29.0,True
2603,맛차차,인테리어가 멋져요,24.0,True
2605,맛차차,뷰가 좋아요,31.0,True
2606,맛차차,음료가 맛있어요,40.0,True
2608,맛차차,특별한 메뉴가 있어요,30.0,True
2622,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
2625,아이오쓰리 성수사거리점,친절해요,75.0,True
2626,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
2627,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
2629,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
2645,브라운팟,커피가 맛있어요,191.0,True
2646,브라운팟,디저트가 맛있어요,189.0,True
2648,브라운팟,친절해요,90.0,True
2652,브라운팟,음료가 맛있어요,66.0,True
2654,브라운팟,특별한 메뉴가 있어요,58.0,True
2668,플디 성수점,커피가 맛있어요,26.0,True
2669,플디 성수점,디저트가 맛있어요,68.0,True
2671,플디 성수점,친절해요,27.0,True
2675,플디 성수점,음료가 맛있어요,22.0,True
2677,플디 성수점,특별한 메뉴가 있어요,24.0,True
2692,카페노티드 피치스,디저트가 맛있어요,954.0,True
2694,카페노티드 피치스,친절해요,230.0,True
2695,카페노티드 피치스,인테리어가 멋져요,480.0,True
2699,카페노티드 피치스,사진이 잘 나와요,244.0,True
2700,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
2737,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
2738,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
2740,비엔나커피하우스 서울숲역점,친절해요,49.0,True
2744,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
2747,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
2760,훔볼트,커피가 맛있어요,238.0,True
2761,훔볼트,디저트가 맛있어요,250.0,True
2764,훔볼트,인테리어가 멋져요,126.0,True
2765,훔볼트,매장이 청결해요,71.0,True
2767,훔볼트,음료가 맛있어요,91.0,True
2783,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
2786,업사이드커피 뚝섬점,친절해요,53.0,True
2788,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
2790,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
2792,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
2806,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
2807,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
2810,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0,True
2811,키커피컴퍼니 왕십리점,매장이 청결해요,43.0,True
2813,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
2829,카페온화 성수점,커피가 맛있어요,31.0,True
2830,카페온화 성수점,디저트가 맛있어요,42.0,True
2834,카페온화 성수점,매장이 청결해요,23.0,True
2836,카페온화 성수점,음료가 맛있어요,20.0,True
2844,카페온화 성수점,좌석이 편해요,18.0,True
2852,오우드,커피가 맛있어요,262.0,True
2853,오우드,디저트가 맛있어요,323.0,True
2856,오우드,인테리어가 멋져요,192.0,True
2857,오우드,매장이 청결해요,118.0,True
2859,오우드,음료가 맛있어요,122.0,True
2875,카페노티드 성수,커피가 맛있어요,249.0,True
2876,카페노티드 성수,디저트가 맛있어요,1978.0,True
2878,카페노티드 성수,친절해요,536.0,True
2880,카페노티드 성수,매장이 청결해요,334.0,True
2884,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
2898,하루노유키,커피가 맛있어요,47.0,True
2900,하루노유키,빵이 맛있어요,98.0,True
2901,하루노유키,친절해요,54.0,True
2905,하루노유키,음료가 맛있어요,48.0,True
2907,하루노유키,특별한 메뉴가 있어요,62.0,True
2921,마크69,커피가 맛있어요,113.0,True
2922,마크69,디저트가 맛있어요,49.0,True
2925,마크69,인테리어가 멋져요,103.0,True
2928,마크69,음료가 맛있어요,52.0,True
2931,마크69,대화하기 좋아요,46.0,True
2947,맛차차,친절해요,29.0,True
2948,맛차차,인테리어가 멋져요,24.0,True
2950,맛차차,뷰가 좋아요,31.0,True
2951,맛차차,음료가 맛있어요,40.0,True
2953,맛차차,특별한 메뉴가 있어요,30.0,True
2967,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
2970,아이오쓰리 성수사거리점,친절해요,75.0,True
2971,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
2972,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
2974,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
2990,브라운팟,커피가 맛있어요,190.0,True
2991,브라운팟,디저트가 맛있어요,188.0,True
2993,브라운팟,친절해요,90.0,True
2997,브라운팟,음료가 맛있어요,65.0,True
2999,브라운팟,특별한 메뉴가 있어요,58.0,True
3013,플디 성수점,커피가 맛있어요,26.0,True
3014,플디 성수점,디저트가 맛있어요,68.0,True
3016,플디 성수점,친절해요,27.0,True
3020,플디 성수점,음료가 맛있어요,22.0,True
3022,플디 성수점,특별한 메뉴가 있어요,24.0,True
3037,카페노티드 피치스,디저트가 맛있어요,954.0,True
3039,카페노티드 피치스,친절해요,231.0,True
3040,카페노티드 피치스,인테리어가 멋져요,480.0,True
3044,카페노티드 피치스,사진이 잘 나와요,244.0,True
3045,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
3082,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
3083,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
3085,비엔나커피하우스 서울숲역점,친절해요,49.0,True
3089,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
3092,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
3105,훔볼트,커피가 맛있어요,238.0,True
3106,훔볼트,디저트가 맛있어요,250.0,True
3109,훔볼트,인테리어가 멋져요,126.0,True
3110,훔볼트,매장이 청결해요,71.0,True
3112,훔볼트,음료가 맛있어요,91.0,True
3128,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
3131,업사이드커피 뚝섬점,친절해요,53.0,True
3133,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
3135,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
3137,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
3151,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
3152,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
3155,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0,True
3156,키커피컴퍼니 왕십리점,매장이 청결해요,43.0,True
3158,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
3174,카페온화 성수점,커피가 맛있어요,31.0,True
3175,카페온화 성수점,디저트가 맛있어요,42.0,True
3179,카페온화 성수점,매장이 청결해요,23.0,True
3181,카페온화 성수점,음료가 맛있어요,20.0,True
3189,카페온화 성수점,좌석이 편해요,18.0,True
3197,오우드,커피가 맛있어요,262.0,True
3198,오우드,디저트가 맛있어요,323.0,True
3201,오우드,인테리어가 멋져요,192.0,True
3202,오우드,매장이 청결해요,118.0,True
3204,오우드,음료가 맛있어요,122.0,True
3220,카페노티드 성수,커피가 맛있어요,249.0,True
3221,카페노티드 성수,디저트가 맛있어요,1978.0,True
3223,카페노티드 성수,친절해요,536.0,True
3225,카페노티드 성수,매장이 청결해요,334.0,True
3229,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
3243,하루노유키,커피가 맛있어요,47.0,True
3245,하루노유키,빵이 맛있어요,98.0,True
3246,하루노유키,친절해요,54.0,True
3250,하루노유키,음료가 맛있어요,48.0,True
3252,하루노유키,특별한 메뉴가 있어요,62.0,True
3266,마크69,커피가 맛있어요,113.0,True
3267,마크69,디저트가 맛있어요,49.0,True
3270,마크69,인테리어가 멋져요,103.0,True
3273,마크69,음료가 맛있어요,52.0,True
3276,마크69,대화하기 좋아요,46.0,True
3292,맛차차,친절해요,29.0,True
3293,맛차차,인테리어가 멋져요,24.0,True
3295,맛차차,뷰가 좋아요,31.0,True
3296,맛차차,음료가 맛있어요,40.0,True
3298,맛차차,특별한 메뉴가 있어요,30.0,True
3312,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
3315,아이오쓰리 성수사거리점,친절해요,75.0,True
3316,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
3317,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
3319,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
3335,브라운팟,커피가 맛있어요,190.0,True
3336,브라운팟,디저트가 맛있어요,188.0,True
3338,브라운팟,친절해요,90.0,True
3342,브라운팟,음료가 맛있어요,65.0,True
3344,브라운팟,특별한 메뉴가 있어요,58.0,True
3358,플디 성수점,커피가 맛있어요,26.0,True
3359,플디 성수점,디저트가 맛있어요,68.0,True
3361,플디 성수점,친절해요,27.0,True
3365,플디 성수점,음료가 맛있어요,22.0,True
3367,플디 성수점,특별한 메뉴가 있어요,24.0,True
3382,카페노티드 피치스,디저트가 맛있어요,954.0,True
3384,카페노티드 피치스,친절해요,231.0,True
3385,카페노티드 피치스,인테리어가 멋져요,480.0,True
3389,카페노티드 피치스,사진이 잘 나와요,244.0,True
3390,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
3427,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
3428,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
3430,비엔나커피하우스 서울숲역점,친절해요,49.0,True
3434,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
3437,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
3450,훔볼트,커피가 맛있어요,238.0,True
3451,훔볼트,디저트가 맛있어요,250.0,True
3454,훔볼트,인테리어가 멋져요,126.0,True
3455,훔볼트,매장이 청결해요,71.0,True
3457,훔볼트,음료가 맛있어요,91.0,True
3473,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
3476,업사이드커피 뚝섬점,친절해요,53.0,True
3478,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
3480,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
3482,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
3496,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
3497,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
3500,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0,True
3501,키커피컴퍼니 왕십리점,매장이 청결해요,43.0,True
3503,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
3519,카페온화 성수점,커피가 맛있어요,31.0,True
3520,카페온화 성수점,디저트가 맛있어요,42.0,True
3524,카페온화 성수점,매장이 청결해요,23.0,True
3526,카페온화 성수점,음료가 맛있어요,20.0,True
3534,카페온화 성수점,좌석이 편해요,18.0,True
3542,오우드,커피가 맛있어요,262.0,True
3543,오우드,디저트가 맛있어요,323.0,True
3546,오우드,인테리어가 멋져요,192.0,True
3547,오우드,매장이 청결해요,118.0,True
3549,오우드,음료가 맛있어요,122.0,True
3565,카페노티드 성수,커피가 맛있어요,249.0,True
3566,카페노티드 성수,디저트가 맛있어요,1978.0,True
3568,카페노티드 성수,친절해요,536.0,True
3570,카페노티드 성수,매장이 청결해요,334.0,True
3574,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
3588,하루노유키,커피가 맛있어요,47.0,True
3590,하루노유키,빵이 맛있어요,98.0,True
3591,하루노유키,친절해요,54.0,True
3595,하루노유키,음료가 맛있어요,48.0,True
3597,하루노유키,특별한 메뉴가 있어요,62.0,True
3611,마크69,커피가 맛있어요,113.0,True
3612,마크69,디저트가 맛있어요,49.0,True
3615,마크69,인테리어가 멋져요,103.0,True
3618,마크69,음료가 맛있어요,52.0,True
3621,마크69,대화하기 좋아요,46.0,True
3637,맛차차,친절해요,29.0,True
3638,맛차차,인테리어가 멋져요,24.0,True
3640,맛차차,뷰가 좋아요,31.0,True
3641,맛차차,음료가 맛있어요,40.0,True
3643,맛차차,특별한 메뉴가 있어요,30.0,True
3657,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
3660,아이오쓰리 성수사거리점,친절해요,75.0,True
3661,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
3662,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
3664,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
3680,브라운팟,커피가 맛있어요,190.0,True
3681,브라운팟,디저트가 맛있어요,188.0,True
3683,브라운팟,친절해요,90.0,True
3687,브라운팟,음료가 맛있어요,65.0,True
3689,브라운팟,특별한 메뉴가 있어요,58.0,True
3703,플디 성수점,커피가 맛있어요,26.0,True
3704,플디 성수점,디저트가 맛있어요,68.0,True
3706,플디 성수점,친절해요,27.0,True
3710,플디 성수점,음료가 맛있어요,22.0,True
3712,플디 성수점,특별한 메뉴가 있어요,24.0,True
3727,카페노티드 피치스,디저트가 맛있어요,954.0,True
3729,카페노티드 피치스,친절해요,231.0,True
3730,카페노티드 피치스,인테리어가 멋져요,480.0,True
3734,카페노티드 피치스,사진이 잘 나와요,244.0,True
3735,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
3772,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
3773,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
3775,비엔나커피하우스 서울숲역점,친절해요,49.0,True
3779,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
3782,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
3795,훔볼트,커피가 맛있어요,238.0,True
3796,훔볼트,디저트가 맛있어요,250.0,True
3799,훔볼트,인테리어가 멋져요,126.0,True
3800,훔볼트,매장이 청결해요,71.0,True
3802,훔볼트,음료가 맛있어요,91.0,True
3818,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
